51 MOTT STREET, BATTLE CREEK, MICHIGAN,49014,12851,42.310021,-85.169716,1120,1.0,1.0
3539 7TH STREET, WAYLAND, MICHIGAN,49348,90300,42.67659,-85.613736,1300,2.0,0.0
3607 GARDEN STREET, WAYLAND, MICHIGAN,49348,48200,42.681789,-85.647009,1728,2.0,4.0
1123 129th Ave, WAYLAND, MICHIGAN,49348,0,42.630527,-85.65517,0,0.0,0.0
1205 W washington AVENUE, ALPENA, MICHIGAN,49707,22400,45.059592,-83.45867,0,0.0,0.0
2255 Long Lake Park Rd, ALPENA, MICHIGAN,49707,55500,45.196523,-83.437791,0,0.0,0.0
724 S 8th Ave, ALPENA, MICHIGAN,49707,24000,45.063589,-83.447547,0,0.0,0.0
2249 2nd STREET, LACHINE, MICHIGAN,49753,12400,45.077032,-83.719151,0,0.0,0.0
9548 Piper Rd, OSSINEKE, MICHIGAN,49766,21300,44.935573,-83.448206,0,0.0,0.0
8020 DAY ROAD, BELLEVUE, MICHIGAN,49021,22000,42.438173,-85.131038,864,1.0,0.0
8558 GURD RD, DOWLING, MICHIGAN,49050,52800,42.523466,-85.317918,1344,2.0,3.0
409 LENTZ STREET, NASHVILLE, MICHIGAN,49073,19600,42.606212,-85.086279,778,1.0,1.0
844 SHERMAN, NASHVILLE, MICHIGAN,49073,22900,42.603323,-85.080494,1240,1.0,4.0
11545 W KINSEL HIGHWAY, NASHVILLE, MICHIGAN,49073,22300,42.596201,-85.064525,0,0.0,0.0
6583 BOULTER RD, SHELBYVILLE, MICHIGAN,49344,33100,42.558561,-85.518898,1248,2.0,3.0
4268 WEST JOY ROAD, SHELBYVILLE, MICHIGAN,49344,114500,42.591399,-85.539973,864,1.0,0.0
4059 DAYBROOK DRIVE, BAY CITY, MICHIGAN,48706,37900,43.62172,-83.919682,0,0.0,0.0
9240 JERICHO RD, BRIDGMAN, MICHIGAN,49106,63900,41.95096,-86.533597,0,0.0,0.0
2980 OAK FOREST ROAD, BUCHANAN, MICHIGAN,49107,71300,41.76744,-86.387342,0,0.0,0.0
406 WEST ROE STREET, BUCHANAN, MICHIGAN,49107,18900,41.826054,-86.3705,0,0.0,0.0
1005 VICTORY STREET, BUCHANAN, MICHIGAN,49107,5600,41.837842,-86.355534,0,0.0,0.0
6220 APPLE STREET, EAU CLAIRE, MICHIGAN,49111,16500,41.986367,-86.306553,0,0.0,0.0
5582 TOUSLEY DRIVE, EAU CLAIRE, MICHIGAN,49111,7000,42.077007,-86.322358,0,0.0,0.0
7076 BEAVER DRIVE, EAU CLAIRE, MICHIGAN,49111,30100,41.986963,-86.302584,0,0.0,0.0
819 HIGHLAND AVENUE, SAINT JOSEPH, MICHIGAN,49085,58000,42.085478,-86.483432,0,0.0,0.0
604 WEST JOHN BEERS ROAD, STEVENSVILLE, MICHIGAN,49127,1288300,42.014393,-86.46739,0,0.0,0.0
938 HEIGHTS DRIVE, COLON, MICHIGAN,49040,5950,42.011579,-85.280003,0,0.0,0.0
1057 PAUL RD, MONTGOMERY, MICHIGAN,49255,20309,41.781681,-84.872661,0,0.0,0.0
202 SOUTH MAIN STREET, MONTGOMERY, MICHIGAN,49255,13840,41.775239,-84.804054,1002,1.0,0.0
1045 GROVE RD, QUINCY, MICHIGAN,49082,22601,41.834057,-84.871961,0,0.0,0.0
2580 PIERCE ROAD, QUINCY, MICHIGAN,49082,25000,41.885339,-84.816143,1578,1.0,0.0
563 SOUTH RAY QUINCY ROAD, QUINCY, MICHIGAN,49082,33426,41.825622,-84.883366,0,0.0,0.0
1004 ANNIN ROAD, QUINCY, MICHIGAN,49082,18517,42.036705,-84.880265,0,0.0,0.0
363 CHIPPEWA CIRCLE, SHERWOOD, MICHIGAN,49089,10650,42.053893,-85.258018,0,0.0,0.0
849 VOGEL DRIVE, SHERWOOD, MICHIGAN,49089,18200,42.010244,-85.256639,0,0.0,0.0
2015 TACOMA DR, UNION CITY, MICHIGAN,49094,8600,42.043008,-85.189809,0,0.0,0.0
213 CREEK ROAD, UNION CITY, MICHIGAN,49094,34600,42.013308,-85.08214,0,0.0,0.0
834 IRWIN AVENUE, ALBION, MICHIGAN,49224,26500,42.237131,-84.771565,0,0.0,0.0
1977 S DR S, FULTON, MICHIGAN,49052,65600,42.111895,-85.257984,0,0.0,0.0
315 WEST EVERETT STREET, HOMER, MICHIGAN,49245,16500,42.144115,-84.812784,0,0.0,0.0
430 S BYRON STREET, HOMER, MICHIGAN,49245,376450,42.142358,-84.802288,0,0.0,0.0
254 REYNOLDS ROAD, SPRINGFIELD, MICHIGAN,49037,62459,42.313747,-85.215711,0,0.0,0.0
221 KIRKWOOD AVENUE, SPRINGFIELD, MICHIGAN,49037,0,42.313092,-85.227788,0,0.0,0.0
2229 19 1/2 MILE RD, TEKONSHA, MICHIGAN,49092,6000,42.102371,-84.909694,0,0.0,0.0
1169 MARSHALL ROAD, TEKONSHA, MICHIGAN,49092,98350,42.05392,-85.000976,0,0.0,0.0
16340 DUTCH SETTLEMENT STREET, VANDALIA, MICHIGAN,49095,37100,41.983857,-85.885856,0,0.0,0.0
1127 MACKINAW AVENUE, CHEBOYGAN, MICHIGAN,49721,64300,45.655712,-84.488283,0,0.0,0.0
128 EAST 4TH STREET, CLARE, MICHIGAN,48617,22400,43.818887,-84.76797,0,0.0,0.0
2805 HAYES ROAD, HARRISON, MICHIGAN,48625,8900,44.030227,-84.730006,0,0.0,0.0
7486 EAST TOWNLINE LAKE ROAD, HARRISON, MICHIGAN,48625,26800,44.031893,-84.702961,0,0.0,0.0
3007 Lockwood St, HARRISON, MICHIGAN,48625,22600,44.002173,-84.787098,0,0.0,0.0
8085 MCKINLEY AVENUE, LAKE, MICHIGAN,48632,23000,43.866887,-84.989099,0,0.0,0.0
5087 W CENTERLINE ROAD, SAINT JOHNS, MICHIGAN,48879,0,42.943217,-84.623968,1524,2.0,4.0
501 PEWABIC STREET, IRON MOUNTAIN, MICHIGAN,49801,30800,45.827573,-88.054013,0,0.0,0.0
8745 JUSTONIAN WAY, DIMONDALE, MICHIGAN,48821,81400,42.660666,-84.663649,0,0.0,0.0
875 LINDEN STREET, VERMONTVILLE, MICHIGAN,49096,33800,42.617406,-85.028219,0,0.0,0.0
10320 WEST VERMONTVILLE HIGHWAY, VERMONTVILLE, MICHIGAN,49096,117300,42.629411,-85.041091,0,0.0,0.0
1450 WELLS STREET, BURTON, MICHIGAN,48529,10600,42.978613,-83.676153,0,0.0,0.0
2050 E MCLEAN AVENUE, BURTON, MICHIGAN,48529,22200,42.969227,-83.670639,0,0.0,0.0
4153 Columbine AVENUE, BURTON, MICHIGAN,48529,23100,42.970369,-83.665756,0,0.0,0.0
2107 brady AVENUE, BURTON, MICHIGAN,48529,14700,42.965935,-83.66858,0,0.0,0.0
7318 RIVER ROCK, DAVISON, MICHIGAN,48423,94600,43.037366,-83.565716,0,0.0,0.0
6481 Estrelle AVENUE, MOUNT MORRIS, MICHIGAN,48458,20200,43.10247,-83.697016,0,0.0,0.0
4148 W 54TH STREET, MOUNT MORRIS, MICHIGAN,48458,0,43.107879,-83.759675,0,0.0,0.0
6452 LEWIS ROAD, MOUNT MORRIS, MICHIGAN,48458,15600,43.100449,-83.676641,0,0.0,0.0
3942 McCullum Rd, BEAVERTON, MICHIGAN,48612,14900,43.872753,-84.326101,0,0.0,0.0
719 FLORENCE, IRONWOOD, MICHIGAN,49938,0,46.463986,-90.157083,0,0.0,0.0
229 SOUTH MANSFIELD STREET UPPER, IRONWOOD, MICHIGAN,49938,750,46.454093,-90.163662,0,0.0,0.0
114 S MANSFIELD STREET, IRONWOOD, MICHIGAN,49938,12920,46.455819,-90.163277,0,0.0,0.0
804 SOUTH UNION STREET, ERSE TRAVERSE CITY, MICHIGAN,49684,122800,44.754694,-85.623894,2061,2.0,0.0
2421 NORTH ELY HIGHWAY, ALMA, MICHIGAN,48801,36900,43.325786,-84.700701,0,0.0,0.0
221 E SOUTH STREET, ITHACA, MICHIGAN,48847,38800,43.289067,-84.604386,0,0.0,0.0
210 SOUTH LINCOLN STREET, SAINT LOUIS, MICHIGAN,48880,21800,43.405464,-84.601341,0,0.0,0.0
303 DEVON DRIVE, SAINT LOUIS, MICHIGAN,48880,55600,43.405328,-84.622425,0,0.0,0.0
2144 E Mcgregor ROAD, SAINT LOUIS, MICHIGAN,48880,155800,43.429466,-84.565317,0,0.0,0.0
1911 EAST GOOSE LAKE ROAD, JONESVILLE, MICHIGAN,49250,9770,42.071261,-84.615129,784,1.0,2.0
211 LIBERTY STREET, JONESVILLE, MICHIGAN,49250,25170,41.981224,-84.66123,1238,2.0,0.0
2010 E MOSHERVILLE ROAD, JONESVILLE, MICHIGAN,49250,8230,42.067199,-84.61233,980,1.0,0.0
216 West Street, JONESVILLE, MICHIGAN,49250,40850,41.98098,-84.661926,2982,1.0,0.0
7931 GENESEE ROAD, LITCHFIELD, MICHIGAN,49252,24910,41.99992,-84.76615,1620,1.0,3.0
311 N Main St, READING, MICHIGAN,49274,35600,41.84265,-84.747716,2432,2.0,6.0
6275 BEECHER ROAD, OSSEO, MICHIGAN,49266,10800,41.88308,-84.529469,1120,1.0,0.0
2859 Doty Rd, OSSEO, MICHIGAN,49266,9700,41.887691,-84.582686,2120,1.0,0.0
10731 HICKS ROAD, QUINCY, MICHIGAN,49082,52300,41.90507,-84.816936,4304,5.0,0.0
5020 ABBOTT ROAD, READING, MICHIGAN,49274,5400,41.847362,-84.767462,990,1.0,0.0
5451 ABBOTT ROAD, READING, MICHIGAN,49274,49200,41.853658,-84.767122,1176,1.0,0.0
120 ENTERPRISE DRIVE, READING, MICHIGAN,49274,143800,41.844967,-84.739609,8400,0.0,0.0
4202 MERIDIAN, LESLIE, MICHIGAN,49251,69700,42.46319,-84.351538,0,0.0,0.0
5420 BELLEVUE RD, ONONDAGA, MICHIGAN,49264,61000,42.451207,-84.556308,0,0.0,0.0
4775 BALDWIN STREET, ONONDAGA, MICHIGAN,49264,17900,42.442631,-84.561509,0,0.0,0.0
530 MECHANIC ST, STOCKBRIDGE, MICHIGAN,49285,18900,42.452379,-84.187269,0,0.0,0.0
1371 BASELINE RD, STOCKBRIDGE, MICHIGAN,49285,78400,42.424761,-84.302711,0,0.0,0.0
1371 BASELINE ROAD, STOCKBRIDGE, MICHIGAN,49285,78400,42.424761,-84.302711,0,0.0,0.0
305 W elizabeth STREET, STOCKBRIDGE, MICHIGAN,49285,0,42.450073,-84.18247,0,0.0,0.0
956 WOODS ROAD, FENWICK, MICHIGAN,48834,51400,43.075878,-85.05821,1584,1.0,0.0
10651 MCKENNA, HUBBARDSTON, MICHIGAN,48845,5100,43.105337,-84.860673,0,0.0,0.0
5710 STAGE ROAD, IONIA, MICHIGAN,48846,294800,43.074042,-84.995334,1664,1.0,0.0
4726 E BLUE WATER HIGHWAY, IONIA, MICHIGAN,48846,30800,43.001596,-84.978496,912,1.0,0.0
302 W. LINCOLN AVE., IONIA, MICHIGAN,48846,50200,42.987517,-85.067182,2216,2.0,4.0
14034 MAIER DRIVE, LAKE ODESSA, MICHIGAN,48849,68900,42.775372,-85.125673,1012,1.0,2.0
140 NORTH HIGBEE STREET, LYONS, MICHIGAN,48851,19400,42.982453,-84.939531,1548,2.0,4.0
8335 CENTERLINE ROAD, SARANAC, MICHIGAN,48881,17900,42.943776,-85.239327,728,1.0,0.0
9603 EAST COLEMAN ROAD, COLEMAN, MICHIGAN,48618,94600,43.756998,-84.654337,0,0.0,0.0
402 NORTH ARNOLD STREET, MOUNT PLEASANT, MICHIGAN,48858,43800,43.608134,-84.76884,0,0.0,0.0
740 NORTH LEATON ROAD, MOUNT PLEASANT, MICHIGAN,48858,28100,43.651425,-84.707816,0,0.0,0.0
2748 WEATHERWOOD STREET, MOUNT PLEASANT, MICHIGAN,48858,74000,43.599998,-84.809414,0,0.0,0.0
9955 GLENN ROAD, GRASS LAKE, MICHIGAN,49240,65750,42.310183,-84.229169,0,0.0,0.0
7150 KENNEDY RD, MUNITH, MICHIGAN,49259,62600,42.379733,-84.29897,0,0.0,0.0
8533 COON HILL ROAD, MUNITH, MICHIGAN,49259,37100,42.36427,-84.275652,0,0.0,0.0
3003 GARDNER ROAD, PARMA, MICHIGAN,49269,60900,42.276724,-84.551905,0,0.0,0.0
507 KEYES DR, PARCHMENT, MICHIGAN,49004,34100,42.331224,-85.56849,0,0.0,0.0
435 E Cass STREET, SCHOOLCRAFT, MICHIGAN,49087,89600,42.116194,-85.634294,0,0.0,0.0
1354 NORTHEAST HOLLYWOOD STREET, GRAND RAPIDS, MICHIGAN,49505,44900,43.00703,-85.635578,834,1.0,0.0
626 SE CASS AVENUE, GRAND RAPIDS, MICHIGAN,49503,18400,42.951154,-85.662735,1150,1.0,0.0
1502 NE WAKELY STREET, GRAND RAPIDS, MICHIGAN,49505,0,42.99437,-85.631974,1712,2.0,3.0
306 SE RIDGEWOOD STREET, KENTWOOD, MICHIGAN,49548,30500,42.881373,-85.657349,0,0.0,0.0
211 SARATOGA TRAIL, LAPEER, MICHIGAN,48446,69200,43.127573,-83.302348,1092,2.0,3.0
219 SOUTH JACKSON STREET, ADDISON, MICHIGAN,49220,23000,41.984922,-84.345299,1801,4.0,3.0
1661 WEST VALLEY ROAD, ADRIAN, MICHIGAN,49221,52700,41.934186,-84.018394,1344,2.0,2.0
620 NORTH WINTER STREET, ADRIAN, MICHIGAN,49221,27500,41.904378,-84.034355,0,0.0,0.0
1004 NORTH BROAD STREET, ADRIAN, MICHIGAN,49221,24400,41.908877,-84.023486,0,0.0,0.0
1050 PACKARD ROAD, JASPER, MICHIGAN,49248,133300,41.7852,-84.041122,3792,2.0,0.0
1050 PACKARD ROAD, JASPER, MICHIGAN,49248,133300,41.7852,-84.041122,3792,2.0,0.0
4163 ROBB HIGHWAY, PALMYRA, MICHIGAN,49268,56800,41.857297,-83.941286,1509,1.0,2.0
9509 Norconk Road, BEAR LAKE, MICHIGAN,49614,50700,44.450482,-86.074064,0,0.0,0.0
711 RAMSDELL STREET, MANISTEE, MICHIGAN,49660,14900,44.238541,-86.312555,0,0.0,0.0
188 12th St, MANISTEE, MICHIGAN,49660,34100,44.235106,-86.309968,0,0.0,0.0
17132 6th St, WELLSTON, MICHIGAN,49689,18100,44.216848,-85.958409,0,0.0,0.0
213 OAK STREET, ISHPEMING, MICHIGAN,49849,17400,46.493088,-87.671524,1248,1.0,3.0
260 MARBLE STREET, ISHPEMING, MICHIGAN,49849,5500,46.482614,-87.701679,825,1.0,3.0
6967 ABRAHAMSON, LUDINGTON, MICHIGAN,49431,54600,43.981334,-86.454639,0,0.0,0.0
13401 215TH AVENUE, BIG RAPIDS, MICHIGAN,49307,81400,43.661721,-85.513736,0,0.0,0.0
23759 NORTHLAND DRIVE, PARIS, MICHIGAN,49338,52800,43.811948,-85.503049,0,0.0,0.0
4045 NORTH GENEVA ROAD, COLEMAN, MICHIGAN,48618,31000,43.728737,-84.547148,0,0.0,0.0
5898 NORTH STURGEON ROAD, MIDLAND, MICHIGAN,48642,13800,43.78221,-84.266894,0,0.0,0.0
406 E. GROVE ST, MIDLAND, MICHIGAN,48640,34800,43.613674,-84.23823,1365,0.0,0.0
15801 LINCOLN STREET, CORAL, MICHIGAN,49322,4500,43.361063,-85.399198,0,0.0,0.0
8869 EASTERN AVENUE, GREENVILLE, MICHIGAN,48838,26300,43.196961,-85.250977,0,0.0,0.0
315 E Washington St, GREENVILLE, MICHIGAN,48838,32000,43.177308,-85.249211,0,0.0,0.0
8636 OTTAWA TRAIL, HOWARD CITY, MICHIGAN,49329,20400,43.419503,-85.507131,0,0.0,0.0
323 EAST KLEES ROAD, STANTON, MICHIGAN,48888,6700,43.307175,-85.082784,0,0.0,0.0
345 MOON CT, CASNOVIA, MICHIGAN,49318,19500,43.25818,-85.813673,928,1.0,0.0
11639 NICHOLS ROAD, HOLTON, MICHIGAN,49425,17700,43.465879,-86.193438,0,0.0,0.0
10037 Holton-duck Lake Rd, HOLTON, MICHIGAN,49425,19900,43.435074,-86.079442,1020,1.0,0.0
1160 HARVEY, MUSKEGON, MICHIGAN,49442,31200,43.231321,-86.204044,1852,2.0,5.0
1826 RAY, MUSKEGON, MICHIGAN,49442,17400,43.218516,-86.225424,888,1.0,2.0
1239 FLEMING, MUSKEGON, MICHIGAN,49442,24200,43.224767,-86.213446,1362,2.0,4.0
11696 NORTH BINGHAM AVENUE, BITELY, MICHIGAN,49309,6700,43.765451,-85.860115,0,0.0,0.0
6475 EAST 13TH STREET, WHITE CLOUD, MICHIGAN,49349,5500,43.532378,-85.639751,0,0.0,0.0
1388 E. WILCOX AVENUE, WHITE CLOUD, MICHIGAN,49349,36400,43.550317,-85.766699,0,0.0,0.0
803 E Townline Rd, WHITE CLOUD, MICHIGAN,49349,8700,43.546865,-85.778469,0,0.0,0.0
1482 EAST ELZA AVENUE, HAZEL PARK, MICHIGAN,48030,15870,42.451669,-83.089018,998,1.0,3.0
821 NORTH EDGEWORTH AVENUE, ROYAL OAK, MICHIGAN,48067,74160,42.497268,-83.120204,1730,2.0,3.0
440 SOUTH GERBER ROAD, MIO, MICHIGAN,48647,7500,44.665046,-84.147164,0,0.0,0.0
18118 88th Ave., COOPERSVILLE, MICHIGAN,49404,176300,43.100078,-86.006938,0,0.0,0.0
40 NORTH ELM STREET, ZEELAND, MICHIGAN,49464,59500,42.812941,-86.016727,0,0.0,0.0
8553 HERON STREET, ZEELAND, MICHIGAN,49464,7000,42.82837,-85.99345,0,0.0,0.0
121 16TH STREET, PRUDENVILLE, MICHIGAN,48651,35400,44.300089,-84.665202,0,0.0,0.0
12119 ROTTIERS STREET, BIRCH RUN, MICHIGAN,48415,33700,43.249318,-83.788676,960,1.0,2.0
64718 MAPLE LN, PH   BURR OAK, MICHIGAN,49030,5800,41.86095,-85.318654,0,0.0,0.0
64643 MAPLE LANE, PH   BURR OAK, MICHIGAN,49030,9000,41.860275,-85.318286,0,0.0,0.0
21266 MICHIGAN AVE, PH   THREE RIVERS, MICHIGAN,49093,55500,42.042204,-85.543001,0,0.0,0.0
16917 SUNSET LN, PH   THREE RIVERS, MICHIGAN,49093,9900,41.970507,-85.626107,0,0.0,0.0
61436 WOOD LAKE RD, PH   THREE RIVERS, MICHIGAN,49093,28300,41.907372,-85.779804,0,0.0,0.0
51378 PARKVILLE RD, PH   THREE RIVERS, MICHIGAN,49093,8300,42.056726,-85.548282,0,0.0,0.0
10842 RIVERSIDE DR, PH   WHITE PIGEON, MICHIGAN,49099,20900,41.805635,-85.726345,0,0.0,0.0
10259 JOHN STREET, PH   WHITE PIGEON, MICHIGAN,49099,38600,41.798672,-85.754284,0,0.0,0.0
3980 Walker Rd, CARSONVILLE, MICHIGAN,48419,15800,43.383157,-82.669884,0,0.0,0.0
3220 Moore St, MARLETTE, MICHIGAN,48453,45000,43.324911,-83.076121,0,0.0,0.0
105 W John Street, DURAND, MICHIGAN,48429,28930,42.905294,-83.985793,0,0.0,0.0
1274 LELAND ROAD, OVID, MICHIGAN,48866,56700,42.983096,-84.334257,0,0.0,0.0
8418 SPARLING ROAD, GOODELLS, MICHIGAN,48027,54400,42.96828,-82.653713,0,0.0,0.0
5279 GRISWOLD ROAD, KIMBALL, MICHIGAN,48074,45200,42.963659,-82.534027,1288,1.0,0.0
1116 VARNEY STREET, R   PORT HURON, MICHIGAN,48060,2400,42.979274,-82.436534,0,0.0,0.0
2010 FARRAND STREET, R   PORT HURON, MICHIGAN,48060,22600,42.976894,-82.450482,0,0.0,0.0
64643 MAPLE LANE, BURR OAK, MICHIGAN,49030,9000,41.860275,-85.318286,0,0.0,0.0
20126 SOUTH RIVER ROAD, CENTREVILLE, MICHIGAN,49032,8200,41.940217,-85.564108,0,0.0,0.0
708 EAST STATE STREET, COLON, MICHIGAN,49040,21800,41.955805,-85.315303,0,0.0,0.0
54754 OLNEY ROAD, LEONIDAS, MICHIGAN,49066,48300,42.002207,-85.379972,0,0.0,0.0
52022 TONYA DRIVE, MENDON, MICHIGAN,49072,7800,42.039257,-85.511745,0,0.0,0.0
2139 E OHMER, MAYVILLE, MICHIGAN,48744,71200,43.338227,-83.348201,0,0.0,0.0
38872 52 ND ST, BANGOR, MICHIGAN,49013,23400,42.275819,-86.052168,0,0.0,0.0
38872 52ND STREET, BANGOR, MICHIGAN,49013,23400,42.275819,-86.052168,0,0.0,0.0
52911 38TH AVENUE, BANGOR, MICHIGAN,49013,6800,42.279834,-86.059001,0,0.0,0.0
62769 WALNUT STREET, BANGOR, MICHIGAN,49013,1000,42.303233,-86.110533,0,0.0,0.0
29876 61ST STREET, BANGOR, MICHIGAN,49013,28600,42.322385,-86.136071,0,0.0,0.0
44264 24TH AVE, BLOOMINGDALE, MICHIGAN,49026,62600,42.33228,-85.978493,0,0.0,0.0
42426 15TH AVE, BLOOMINGDALE, MICHIGAN,49026,56100,42.364935,-85.961085,0,0.0,0.0
76721 30TH AVE, COVERT, MICHIGAN,49043,36000,42.308323,-86.29171,0,0.0,0.0
49908 18TH AVE, GRAND JUNCTION, MICHIGAN,49056,20900,42.353904,-86.031499,0,0.0,0.0
18444 55TH STREET, GRAND JUNCTION, MICHIGAN,49056,24800,42.351793,-86.082353,0,0.0,0.0
51241 72ND. AVE, LAWRENCE, MICHIGAN,49064,23900,42.157019,-86.0365,0,0.0,0.0
51241 72ND AVENUE, LAWRENCE, MICHIGAN,49064,23900,42.157019,-86.0365,0,0.0,0.0
60920 40TH STREET, PAW    PAW, MICHIGAN,49079,55200,42.199292,-85.93678,0,0.0,0.0
61319 40TH STREET, PAW    PAW, MICHIGAN,49079,57900,42.200734,-85.936441,0,0.0,0.0
29384 COUNTY ROAD 665, PAW    PAW, MICHIGAN,49079,20100,42.311052,-85.956576,0,0.0,0.0
38741 PAW PAW ROAD, PAW    PAW, MICHIGAN,49079,47500,42.193841,-85.920423,0,0.0,0.0
38830 PAW PAW ROAD, PAW    PAW, MICHIGAN,49079,3100,42.194679,-85.919813,0,0.0,0.0
76648 11TH AVE, SOUTH HAVEN, MICHIGAN,49090,1174800,42.377958,-86.285616,0,0.0,0.0
201 73RD STREET, SOUTH HAVEN, MICHIGAN,49090,62200,42.40525,-86.25015,0,0.0,0.0
546 HUMPHREY STREET, SOUTH HAVEN, MICHIGAN,49090,38500,42.393042,-86.27273,0,0.0,0.0
69478 66TH AVENUE, WATERVLIET, MICHIGAN,49098,21200,42.178947,-86.217345,0,0.0,0.0
314 S WASHINGTON STREET, MANCHESTER, MICHIGAN,48158,73650,42.146252,-84.03968,0,0.0,0.0
13340 LINDSLEY ROAD, SALINE, MICHIGAN,48176,144000,42.08993,-83.872216,0,0.0,0.0
9367 WARD STREET, DETROIT, MICHIGAN,48228,6300,42.364685,-83.172954,1368,2.0,0.0
430 JAN MARIE STREET, CADILLAC, MICHIGAN,49601,1400,44.250964,-85.437299,0,0.0,0.0
307 WEST STREET, MANTON, MICHIGAN,49663,26800,44.410897,-85.402854,0,0.0,0.0
